Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode
ORD-000153,2022-10-22,CUST-0166,Jessica Martin,Corporate,West,Arizona,PROD-0105,Office Supplies,Fasteners,Elite Notebook 888,54.01,3,0.0,16.85,37.49,Net Banking
ORD-000154,2021-03-07,CUST-0099,Joseph Jones,Consumer,West,California,PROD-0026,Furniture,Chairs,Pro Stool 456,8531.45,9,0.2,-812.83,120.37,Card
ORD-000155,2023-10-04,CUST-0007,Robert Jackson,Consumer,South,Texas,PROD-0054,Furniture,Bookcases,Classic Desk 272,1304.78,1,0.3,-29.48,47.1,Net Banking
ORD-000156,2021-04-30,CUST-0421,Richard Taylor,Corporate,South,Florida,PROD-0095,Furniture,Chairs,Pro Chair 870,2663.87,2,0.2,-230.74,26.29,Card
ORD-000157,2022-04-19,CUST-0052,Mary Anderson,Consumer,East,Connecticut,PROD-0186,Technology,Machines,Pro Phone 849,2435.63,4,0.0,529.82,116.93,Card
ORD-000158,2023-01-04,CUST-0393,Richard Anderson,Home Office,South,North Carolina,PROD-0164,Furniture,Bookcases,Elite Shelf 252,2763.07,2,0.0,795.04,57.7,UPI
ORD-000159,2023-12-30,CUST-0337,Linda Thomas,Consumer,West,California,PROD-0041,Technology,Phones,Smart Tablet 965,5698.92,6,0.3,361.63,134.28,Net Banking
ORD-000160,2022-10-25,CUST-0423,John Harris,Consumer,West,Nevada,PROD-0186,Technology,Machines,Pro Phone 849,12321.19,9,0.2,-24.61,218.37,Net Banking
ORD-000161,2021-03-12,CUST-0001,David Wilson,Home Office,East,New York,PROD-0186,Technology,Machines,Pro Phone 849,9037.5,5,0.0,1266.16,67.14,UPI
ORD-000162,2022-07-20,CUST-0012,Richard Moore,Consumer,West,California,PROD-0198,Furniture,Chairs,Elite Cabinet 850,18463.13,10,0.0,1445.41,246.37,Cash
ORD-000163,2023-01-22,CUST-0071,John Johnson,Home Office,West,Nevada,PROD-0068,Furniture,Furnishings,Pro Cabinet 691,8951.44,5,0.0,1979.58,148.73,Cash
ORD-000164,2022-10-27,CUST-0376,Susan Johnson,Corporate,South,North Carolina,PROD-0020,Office Supplies,Binders,Premium Notebook 676,1660.13,10,0.0,379.45,171.18,Net Banking
ORD-000165,2021-04-25,CUST-0041,Michael Brown,Consumer,North,Minnesota,PROD-0200,Technology,Copiers,Elite Laptop 907,4353.09,7,0.4,39.5,60.66,Cash
ORD-000166,2021-01-24,CUST-0383,John Anderson,Home Office,North,Michigan,PROD-0168,Office Supplies,Paper,Premium Scissors 491,139.99,9,0.0,20.41,265.96,UPI
ORD-000167,2022-03-29,CUST-0258,Sarah Harris,Corporate,North,Minnesota,PROD-0179,Technology,Phones,Premium Laptop 338,16297.79,8,0.0,1900.74,132.96,Net Banking
ORD-000168,2022-11-20,CUST-0076,Jennifer Brown,Home Office,West,Oregon,PROD-0034,Technology,Accessories,Eco Phone 505,9720.2,7,0.2,-821.13,186.1,Cash
ORD-000169,2023-09-12,CUST-0391,Jessica Davis,Corporate,North,Michigan,PROD-0035,Furniture,Tables,Eco Cabinet 498,4185.59,4,0.1,,62.06,Net Banking
ORD-000170,2021-07-03,CUST-0166,Jessica Martin,Corporate,West,Arizona,PROD-0176,Furniture,Bookcases,Smart Stool 705,878.66,4,0.3,-76.13,135.22,UPI
ORD-000171,2023-06-25,CUST-0087,Barbara White,Home Office,South,Virginia,PROD-0090,Furniture,Chairs,Smart Chair 476,4622.57,4,0.1,811.76,41.33,Card
ORD-000172,2021-04-22,CUST-0058,John Taylor,Consumer,South,North Carolina,PROD-0190,Technology,Machines,Pro Phone 846,9409.79,5,0.0,1439.52,204.01,UPI
ORD-000173,2021-02-16,CUST-0231,James Thomas,Consumer,East,Pennsylvania,PROD-0121,Technology,Machines,Elite Laptop 979,16077.88,9,0.2,878.5,290.55,Cash
ORD-000174,2021-02-07,CUST-0356,Barbara Williams,Corporate,West,Oregon,PROD-0179,Technology,Phones,Premium Laptop 338,13614.09,5,0.0,926.21,62.16,UPI
ORD-000175,2021-01-18,CUST-0028,Susan Miller,Home Office,West,Washington,PROD-0120,Office Supplies,Labels,Basic Stapler 608,805.69,6,0.0,44.9,262.61,Net Banking
ORD-000176,2023-11-08,CUST-0119,Linda Davis,Home Office,East,New York,PROD-0098,Office Supplies,Envelopes,Classic Tape 897,665.14,10,0.0,70.46,265.31,Net Banking
ORD-000177,2021-02-14,CUST-0288,David Jones,Consumer,North,Ohio,PROD-0183,Furniture,Tables,Pro Lamp 892,842.54,8,0.4,-39.33,30.91,UPI
ORD-000178,2022-09-12,CUST-0182,Sarah Jones,Corporate,South,Virginia,PROD-0161,Furniture,Furnishings,Pro Chair 687,439.03,1,0.2,67.44,44.85,Card
ORD-000179,2022-07-28,CUST-0484,John Jackson,Corporate,East,Pennsylvania,PROD-0143,Office Supplies,Paper,Classic Notebook 367,244.82,3,0.0,65.85,82.42,Cash
ORD-000180,2021-11-09,CUST-0214,Patricia Harris,Corporate,East,New Jersey,PROD-0062,Office Supplies,Paper,Ultra Marker 933,984.38,8,0.0,110.28,76.1,Cash
ORD-000181,2022-09-25,CUST-0442,Patricia Johnson,Consumer,West,California,PROD-0036,Furniture,Tables,Classic Desk 870,9857.48,7,0.0,2433.51,206.83,Cash
ORD-000182,2023-12-28,CUST-0163,David Smith,Corporate,South,Virginia,PROD-0018,Technology,Copiers,Premium Printer 909,1197.73,3,0.0,334.92,133.1,Net Banking
ORD-000183,2022-09-14,CUST-0493,Robert Smith,Corporate,South,Texas,PROD-0106,Furniture,Chairs,Basic Lamp 114,4708.54,5,0.0,1335.97,40.09,Cash
ORD-000184,2022-07-01,CUST-0014,Jennifer Wilson,Consumer,South,Texas,PROD-0196,Furniture,Bookcases,Ultra Desk 809,5002.59,4,0.0,789.3,141.37,Net Banking
ORD-000185,2023-08-19,CUST-0069,James Brown,Home Office,North,Wisconsin,PROD-0129,Furniture,Chairs,Basic Cabinet 998,5811.35,8,0.5,-1794.23,96.67,Card
ORD-000186,2021-01-31,CUST-0210,Susan Moore,Consumer,West,Arizona,PROD-0196,Furniture,Bookcases,Ultra Desk 809,6689.98,4,0.1,-67.96,186.3,Net Banking
ORD-000187,2023-10-01,CUST-0444,Michael Johnson,Corporate,West,Arizona,PROD-0158,Office Supplies,Binders,Basic Marker 122,747.93,7,0.4,-27.77,221.01,Net Banking
ORD-000188,2023-03-19,CUST-0369,Richard White,Consumer,East,New Jersey,PROD-0081,Furniture,Tables,Classic Sofa 262,11356.73,9,0.0,2341.7,218.03,Card
ORD-000189,2023-11-29,CUST-0450,Sarah Wilson,Corporate,North,Michigan,PROD-0063,Furniture,Chairs,Smart Lamp 645,7853.66,7,0.0,839.99,165.61,UPI
ORD-000190,2023-08-03,CUST-0397,Sarah Anderson,Corporate,South,Florida,PROD-0074,Office Supplies,Fasteners,Basic Stapler 914,1657.9,9,0.0,313.47,300.3,Card
ORD-000191,2021-08-20,CUST-0370,William Davis,Consumer,West,Oregon,PROD-0129,Furniture,Chairs,Basic Cabinet 998,3974.09,9,0.0,667.33,163.82,Card
ORD-000192,2022-02-18,CUST-0092,Sarah Miller,Home Office,West,Arizona,PROD-0117,Technology,Machines,Classic Printer 270,948.09,3,0.0,73.34,108.58,UPI
ORD-000193,2023-02-26,CUST-0044,Linda Davis,Home Office,South,Texas,PROD-0135,Furniture,Furnishings,Ultra Chair 654,2665.91,3,0.4,-279.64,15.19,Cash
ORD-000194,2021-11-04,CUST-0468,Mary Johnson,Home Office,North,Michigan,PROD-0086,Furniture,Furnishings,Pro Chair 707,244.82,1,0.4,-43.48,37.32,Net Banking
ORD-000195,2022-01-06,CUST-0148,David Martin,Corporate,West,California,PROD-0161,Furniture,Furnishings,Pro Chair 687,2586.82,10,0.2,-275.08,263.88,Net Banking
ORD-000196,2023-10-08,CUST-0279,Joseph Harris,Corporate,East,New Jersey,PROD-0002,Technology,Copiers,Elite Tablet 901,6255.0,7,0.5,-2040.25,218.43,Cash
ORD-000197,2022-07-24,CUST-0452,John Jackson,Home Office,North,Minnesota,PROD-0141,Office Supplies,Labels,Basic Tape 617,165.92,1,0.0,15.68,33.7,Card
ORD-000198,2022-09-04,CUST-0075,William White,Corporate,East,Pennsylvania,PROD-0009,Technology,Machines,Elite Tablet 689,926.17,3,0.0,233.05,95.16,Cash
ORD-000199,2023-01-08,CUST-0495,Jessica Harris,Consumer,East,Pennsylvania,PROD-0117,Technology,Machines,Classic Printer 270,1169.0,6,0.4,-27.96,231.88,Card
ORD-000200,2021-10-03,CUST-0150,John Taylor,Home Office,East,Pennsylvania,PROD-0121,Technology,Machines,Elite Laptop 979,16287.1,7,0.1,2911.3,222.37,Card
ORD-000201,2023-12-20,CUST-0293,Michael Anderson,Corporate,South,Florida,PROD-0187,Technology,Copiers,Smart Camera 278,4430.42,5,0.4,-386.98,89.37,UPI
ORD-000202,2023-10-14,CUST-0475,Michael Moore,Home Office,West,Washington,PROD-0034,Technology,Accessories,Eco Phone 505,5167.75,3,0.1,943.51,147.08,Card
ORD-000203,2023-08-11,CUST-0061,Linda Thomas,Consumer,South,Texas,PROD-0007,Technology,Copiers,Pro Speaker 407,2387.29,10,0.4,-348.04,186.88,Cash
ORD-000204,2022-02-17,CUST-0006,David Jones,Consumer,North,Ohio,PROD-0164,Furniture,Bookcases,Elite Shelf 252,4938.61,5,0.3,198.09,41.75,UPI
ORD-000205,2021-03-01,CUST-0175,Linda Miller,Consumer,East,Connecticut,PROD-0102,Furniture,Furnishings,Basic Cabinet 346,6723.53,8,0.5,-745.13,266.77,Net Banking
ORD-000206,2023-08-02,CUST-0080,Richard Anderson,Consumer,South,Georgia,PROD-0161,Furniture,Furnishings,Pro Chair 687,12564.38,7,0.0,3775.99,119.48,UPI
ORD-000207,2021-02-08,CUST-0285,Joseph Miller,Consumer,West,Nevada,PROD-0138,Furniture,Tables,Elite Cabinet 161,2974.19,6,0.0,1013.85,97.09,Card
ORD-000208,2023-12-31,CUST-0174,Joseph Martin,Home Office,West,Oregon,PROD-0097,Furniture,Tables,Basic Shelf 354,17005.71,10,0.0,5261.19,383.22,UPI
ORD-000209,2022-07-11,CUST-0364,Joseph White,Home Office,East,Pennsylvania,PROD-0009,Technology,Machines,Elite Tablet 689,9704.39,8,0.2,-438.23,137.67,Card
ORD-000210,2022-02-18,CUST-0192,Barbara Wilson,Home Office,East,Pennsylvania,PROD-0010,Furniture,Bookcases,Classic Cabinet 936,14682.98,8,0.0,1572.01,371.29,UPI
ORD-000211,2021-10-21,CUST-0398,David Taylor,Corporate,South,Virginia,PROD-0084,Technology,Machines,Ultra Camera 539,3058.58,9,0.0,341.2,42.46,Net Banking
ORD-000212,2021-08-26,CUST-0366,Richard Jones,Corporate,South,Georgia,PROD-0134,Office Supplies,Storage,Ultra Marker 254,1389.75,10,0.0,208.44,447.92,Card
ORD-000213,2022-10-02,CUST-0267,Jessica Jackson,Consumer,South,Virginia,PROD-0197,Furniture,Bookcases,Basic Shelf 837,399.59,4,0.3,-51.88,65.87,UPI
ORD-000214,2021-08-29,CUST-0396,Barbara Wilson,Consumer,South,Virginia,PROD-0113,Furniture,Chairs,Basic Cabinet 564,6180.43,10,0.0,692.04,194.65,UPI
ORD-000215,2022-08-04,CUST-0139,William Thomas,Home Office,South,North Carolina,PROD-0037,Office Supplies,Storage,Basic Marker 691,197.16,6,0.5,-66.01,26.18,Card
ORD-000216,2021-04-21,CUST-0055,Patricia Wilson,Home Office,West,Nevada,PROD-0099,Office Supplies,Labels,Classic Marker 310,712.06,10,0.5,-117.56,176.85,Cash
ORD-000217,2023-12-29,CUST-0366,Richard Jones,Corporate,South,Georgia,PROD-0195,Furniture,Chairs,Smart Stool 557,2492.37,10,0.0,194.09,407.1,Net Banking
ORD-000218,2022-09-28,CUST-0050,Joseph Taylor,Consumer,North,Ohio,PROD-0117,Technology,Machines,Classic Printer 270,7722.49,4,0.1,101.29,180.39,UPI
ORD-000219,2023-03-14,CUST-0468,Mary Johnson,Home Office,North,Michigan,PROD-0094,Furniture,Tables,Elite Cabinet 980,1345.11,6,0.5,-274.06,36.43,Card
ORD-000220,2023-08-03,CUST-0180,John Williams,Corporate,West,Arizona,PROD-0123,Furniture,Chairs,Premium Desk 145,17069.56,10,0.0,3454.62,220.67,Card
ORD-000221,2021-05-26,CUST-0167,Jessica Anderson,Consumer,North,Ohio,PROD-0143,Office Supplies,Paper,Classic Notebook 367,523.9,7,0.1,81.87,201.28,Net Banking
ORD-000222,2022-11-29,CUST-0197,Richard Wilson,Consumer,West,California,PROD-0017,Technology,Phones,Elite Monitor 696,10277.64,7,0.3,-273.82,98.69,Card
ORD-000223,2023-09-24,CUST-0379,Patricia Jones,Home Office,South,Virginia,PROD-0183,Furniture,Tables,Pro Lamp 892,317.21,2,0.5,-94.26,95.85,Card
ORD-000224,2023-02-16,CUST-0307,Susan Wilson,Consumer,North,Illinois,PROD-0028,Technology,Machines,Basic Monitor 548,7810.87,4,0.0,2469.63,181.81,Card
ORD-000225,2021-11-02,CUST-0388,Sarah Miller,Home Office,West,California,PROD-0038,Furniture,Tables,Smart Shelf 301,6916.69,8,0.1,219.25,353.91,UPI
ORD-000226,2022-09-16,CUST-0292,Susan Smith,Home Office,North,Wisconsin,PROD-0174,Office Supplies,Paper,Premium Stapler 882,869.82,6,0.0,195.55,190.44,Net Banking
ORD-000227,2022-08-26,CUST-0434,Jessica Miller,Corporate,East,New Jersey,PROD-0033,Office Supplies,Art,Ultra Folder 916,135.62,1,0.3,-21.3,16.26,Card
ORD-000228,2023-03-19,CUST-0121,Michael Harris,Home Office,East,Connecticut,PROD-0111,Furniture,Bookcases,Basic Cabinet 417,8113.82,7,0.1,1369.18,177.23,Cash
ORD-000229,2023-01-08,CUST-0285,Joseph Miller,Consumer,West,Nevada,PROD-0099,Office Supplies,Labels,Classic Marker 310,598.51,3,0.0,32.01,100.42,Cash
ORD-000230,2023-06-14,CUST-0370,William Davis,Consumer,West,Oregon,PROD-0125,Technology,Accessories,Premium Phone 666,1576.88,7,0.5,-129.19,249.78,Net Banking
ORD-000231,2023-07-20,CUST-0320,Linda Brown,Corporate,East,New Jersey,PROD-0047,Furniture,Furnishings,Pro Sofa 668,5766.6,6,0.1,148.42,188.49,Net Banking
ORD-000232,2022-04-30,CUST-0434,Jessica Miller,Corporate,East,New Jersey,PROD-0188,Office Supplies,Envelopes,Smart Scissors 328,1299.76,10,0.3,-233.91,47.8,Net Banking
ORD-000233,2021-08-20,CUST-0361,James Martin,Home Office,North,Wisconsin,PROD-0095,Furniture,Chairs,Pro Chair 870,8658.08,9,0.2,255.25,60.09,Card
ORD-000234,2021-06-09,CUST-0126,Jessica Thomas,Home Office,East,New Jersey,PROD-0121,Technology,Machines,Elite Laptop 979,16406.32,10,0.0,5267.67,281.47,Card
ORD-000235,2023-11-16,CUST-0241,Michael White,Home Office,East,Connecticut,PROD-0117,Technology,Machines,Classic Printer 270,8367.35,6,0.2,-194.44,27.96,UPI
ORD-000236,2022-06-18,CUST-0373,Michael Thomas,Home Office,North,Michigan,PROD-0145,Technology,Machines,Basic Phone 307,1156.66,1,0.2,153.45,32.34,UPI
ORD-000237,2021-09-17,CUST-0249,Sarah Wilson,Consumer,West,Washington,PROD-0022,Technology,Copiers,Premium Laptop 200,6148.23,3,0.2,-168.68,45.23,Card
ORD-000238,2021-11-06,CUST-0310,James Williams,Home Office,North,Minnesota,PROD-0045,Technology,Accessories,Eco Printer 528,2281.62,4,0.5,-674.81,111.15,Card
ORD-000239,2021-10-25,CUST-0176,Jessica Williams,Corporate,East,Connecticut,PROD-0022,Technology,Copiers,Premium Laptop 200,10391.16,7,0.4,-2063.85,165.82,Cash
ORD-000240,2022-12-08,CUST-0108,Richard Martin,Home Office,East,Connecticut,PROD-0148,Office Supplies,Binders,Ultra Marker 562,164.81,1,0.0,31.18,25.38,Net Banking
ORD-000241,2023-12-27,CUST-0383,John Anderson,Home Office,North,Michigan,PROD-0193,Office Supplies,Labels,Pro Folder 439,405.32,5,0.0,84.77,117.16,UPI
ORD-000242,2023-02-22,CUST-0475,Michael Moore,Home Office,West,Washington,PROD-0115,Office Supplies,Fasteners,Pro Scissors 222,138.16,1,0.0,44.95,32.96,Net Banking
ORD-000243,2022-07-13,CUST-0313,Joseph Williams,Consumer,West,Nevada,PROD-0167,Technology,Accessories,Ultra Monitor 758,5027.45,10,0.4,-661.95,347.39,Cash
ORD-000244,2022-02-04,CUST-0376,Susan Johnson,Corporate,South,North Carolina,PROD-0173,Technology,Accessories,Basic Phone 353,12295.61,6,0.0,3096.53,252.54,Card
ORD-000245,2023-12-12,CUST-0211,Barbara Anderson,Consumer,South,North Carolina,PROD-0026,Furniture,Chairs,Pro Stool 456,1189.7,5,0.2,-61.95,20.57,Card
ORD-000246,2022-03-21,CUST-0030,Barbara Wilson,Consumer,East,New Jersey,PROD-0153,Furniture,Chairs,Elite Cabinet 669,,2,0.0,1169.98,18.21,Cash
ORD-000247,2022-01-13,CUST-0459,Richard Harris,Consumer,South,Georgia,PROD-0029,Office Supplies,Fasteners,Smart Folder 168,1200.36,8,0.2,145.01,284.28,UPI
ORD-000248,2021-06-01,CUST-0132,James Martin,Corporate,North,Ohio,PROD-0042,Technology,Accessories,Classic Speaker 729,187.23,1,0.2,33.08,15.44,Net Banking
ORD-000249,2022-02-15,CUST-0036,William Smith,Consumer,West,California,PROD-0126,Office Supplies,Fasteners,Eco Scissors 329,181.71,3,0.4,-37.16,99.71,Net Banking
ORD-000250,2021-07-31,CUST-0367,Linda Harris,Corporate,East,New Jersey,PROD-0067,Furniture,Tables,Smart Desk 948,1329.89,8,0.0,424.17,79.97,Card
ORD-000251,2023-03-11,CUST-0478,Robert Jackson,Corporate,East,New York,PROD-0010,Furniture,Bookcases,Classic Cabinet 936,6062.29,10,0.0,1240.43,471.76,Net Banking
ORD-000252,2023-04-08,CUST-0245,Robert White,Consumer,East,New York,PROD-0112,Office Supplies,Art,Ultra Scissors 159,1281.01,9,0.1,-37.16,430.61,Net Banking
ORD-000253,2023-01-06,CUST-0063,John Moore,Home Office,South,Texas,PROD-0146,Furniture,Chairs,Basic Desk 268,1026.95,2,0.3,-30.41,96.33,Card
ORD-000254,2022-08-17,CUST-0431,Richard Moore,Home Office,South,Texas,PROD-0118,Technology,Accessories,Classic Camera 850,3597.45,7,0.1,214.63,149.34,Card
ORD-000255,2023-01-06,CUST-0323,Robert Harris,Home Office,West,Washington,PROD-0177,Furniture,Bookcases,Pro Lamp 676,4097.43,4,0.0,248.75,16.77,Cash
ORD-000256,2021-05-10,CUST-0251,James Moore,Corporate,West,Nevada,PROD-0100,Office Supplies,Envelopes,Ultra Tape 865,819.51,8,0.0,50.08,45.08,Card
ORD-000257,2022-03-10,CUST-0208,Susan Jones,Corporate,East,Connecticut,PROD-0031,Technology,Phones,Pro Camera 858,18167.25,9,0.0,4947.22,125.55,Card
ORD-000258,2021-10-17,CUST-0019,David Jones,Home Office,North,Michigan,PROD-0189,Office Supplies,Envelopes,Pro Marker 487,1819.0,10,0.0,223.38,334.93,Card
ORD-000259,2021-04-13,CUST-0089,Barbara Jackson,Corporate,North,Michigan,PROD-0162,Technology,Copiers,Premium Monitor 491,24711.81,10,0.0,7428.51,60.06,Card
ORD-000260,2022-03-28,CUST-0059,James Harris,Corporate,South,Texas,PROD-0128,Furniture,Bookcases,Premium Chair 283,1077.56,7,0.3,-165.68,246.07,Cash
ORD-000261,2021-04-04,CUST-0165,Sarah Harris,Home Office,East,Pennsylvania,PROD-0055,Technology,Copiers,Basic Printer 686,1871.52,3,0.4,-410.96,61.16,Cash
ORD-000262,2021-03-25,CUST-0225,Michael Brown,Consumer,North,Ohio,PROD-0063,Furniture,Chairs,Smart Lamp 645,2473.83,7,0.0,135.29,181.21,Card
ORD-000263,2021-07-02,CUST-0004,Michael White,Home Office,East,Connecticut,PROD-0046,Office Supplies,Paper,Eco Tape 533,482.62,8,0.0,53.98,264.57,Net Banking
ORD-000264,2021-12-24,CUST-0211,Barbara Anderson,Consumer,South,North Carolina,PROD-0062,Office Supplies,Paper,Ultra Marker 933,320.8,8,0.0,76.4,318.25,UPI
ORD-000265,2022-04-28,CUST-0215,Richard Thomas,Corporate,South,Virginia,PROD-0002,Technology,Copiers,Elite Tablet 901,20723.36,10,0.3,1426.17,493.79,Cash
ORD-000266,2022-03-03,CUST-0238,John Williams,Consumer,South,Virginia,PROD-0198,Furniture,Chairs,Elite Cabinet 850,2500.84,8,0.5,-743.01,275.97,Card
ORD-000267,2023-01-16,CUST-0028,Susan Miller,Home Office,West,Washington,PROD-0166,Technology,Copiers,Basic Laptop 386,10658.25,8,0.0,866.8,43.72,Cash
ORD-000268,2023-09-21,CUST-0081,Jennifer Moore,Consumer,East,New Jersey,PROD-0008,Technology,Accessories,Smart Monitor 281,1450.6,8,0.3,-93.24,304.9,UPI
ORD-000269,2021-08-14,CUST-0118,Linda Williams,Home Office,East,New Jersey,PROD-0200,Technology,Copiers,Elite Laptop 907,814.29,4,0.4,-2.11,25.82,Net Banking
ORD-000270,2021-10-24,CUST-0028,Susan Miller,Home Office,West,Washington,PROD-0112,Office Supplies,Art,Ultra Scissors 159,238.33,6,0.0,44.64,72.75,UPI
ORD-000271,2022-02-19,CUST-0500,Barbara Moore,Consumer,West,Oregon,PROD-0070,Technology,Phones,Basic Camera 512,723.4,5,0.0,60.28,124.4,Net Banking
ORD-000272,2022-12-05,CUST-0088,John Davis,Corporate,North,Ohio,PROD-0195,Furniture,Chairs,Smart Stool 557,5177.22,10,0.0,1156.78,289.8,Cash
ORD-000273,2023-12-05,CUST-0045,Jessica Miller,Consumer,North,Michigan,PROD-0106,Furniture,Chairs,Basic Lamp 114,6588.83,8,0.2,-696.1,184.97,Cash
ORD-000274,2023-06-09,CUST-0127,Jessica Martin,Consumer,South,Texas,PROD-0084,Technology,Machines,Ultra Camera 539,8042.63,3,0.0,1410.13,15.24,Net Banking
ORD-000275,2023-10-30,CUST-0376,Susan Johnson,Corporate,South,North Carolina,PROD-0197,Furniture,Bookcases,Basic Shelf 837,163.88,2,0.5,-33.01,13.81,Card
ORD-000276,2023-04-13,CUST-0355,Jennifer Miller,Consumer,West,Oregon,PROD-0188,Office Supplies,Envelopes,Smart Scissors 328,125.36,2,0.0,24.31,34.65,Net Banking
ORD-000277,2021-02-19,CUST-0440,John Moore,Consumer,North,Ohio,PROD-0147,Technology,Copiers,Eco Tablet 223,9926.66,7,0.0,2848.53,142.87,Net Banking
ORD-000278,2021-01-03,CUST-0361,James Martin,Home Office,North,Wisconsin,PROD-0163,Office Supplies,Art,Smart Notebook 319,1075.32,6,0.0,149.44,230.31,Cash
ORD-000279,2021-06-15,CUST-0404,Patricia White,Home Office,West,California,PROD-0176,Furniture,Bookcases,Smart Stool 705,8056.85,9,0.3,615.49,73.94,UPI
ORD-000280,2021-03-25,CUST-0239,William Jackson,Consumer,South,Virginia,PROD-0159,Furniture,Tables,Elite Sofa 928,1430.25,2,0.1,16.48,37.48,Card
ORD-000281,2022-03-06,CUST-0333,Joseph Johnson,Consumer,North,Ohio,PROD-0123,Furniture,Chairs,Premium Desk 145,4593.09,5,0.4,-858.25,29.89,UPI
ORD-000282,2023-10-24,CUST-0232,Jennifer Moore,Consumer,South,Texas,PROD-0125,Technology,Accessories,Premium Phone 666,2966.35,9,0.2,75.92,182.73,Card
ORD-000283,2021-06-28,CUST-0097,John Smith,Corporate,North,Michigan,PROD-0118,Technology,Accessories,Classic Camera 850,5397.88,2,0.0,536.71,16.53,Cash
ORD-000284,2022-02-23,CUST-0255,William Miller,Corporate,North,Minnesota,PROD-0039,Technology,Phones,Elite Tablet 640,17104.18,9,0.0,3286.94,204.71,Card
ORD-000285,2021-05-09,CUST-0150,John Taylor,Home Office,East,Pennsylvania,PROD-0049,Technology,Copiers,Premium Printer 986,15219.97,9,0.3,-1012.01,172.0,UPI
ORD-000286,2023-12-22,CUST-0249,Sarah Wilson,Consumer,West,Washington,PROD-0152,Technology,Phones,Classic Camera 366,3272.41,3,0.2,-191.37,45.66,Net Banking
ORD-000287,2021-04-07,CUST-0191,Sarah Johnson,Corporate,North,Ohio,PROD-0074,Office Supplies,Fasteners,Basic Stapler 914,1914.62,10,0.0,504.59,164.07,Cash
ORD-000288,2021-11-11,CUST-0430,Mary Harris,Home Office,North,Minnesota,PROD-0182,Office Supplies,Paper,Smart Marker 160,1987.86,10,0.0,362.32,203.75,Cash
ORD-000289,2021-03-13,CUST-0288,David Jones,Consumer,North,Ohio,PROD-0182,Office Supplies,Paper,Smart Marker 160,270.79,8,0.0,56.89,69.68,Card
ORD-000290,2021-10-25,CUST-0208,Susan Jones,Corporate,East,Connecticut,PROD-0128,Furniture,Bookcases,Premium Chair 283,11975.03,9,0.3,49.97,152.02,UPI
ORD-000291,2021-10-29,CUST-0497,William Jackson,Corporate,East,Connecticut,PROD-0194,Office Supplies,Labels,Smart Notebook 427,1109.08,6,0.0,298.89,271.85,Cash
ORD-000292,2021-08-28,CUST-0348,Linda Martin,Consumer,West,Washington,PROD-0142,Furniture,Furnishings,Premium Chair 545,3837.99,8,0.3,-622.74,44.69,Cash
ORD-000293,2022-03-31,CUST-0299,Linda Wilson,Home Office,South,North Carolina,PROD-0135,Furniture,Furnishings,Ultra Chair 654,1584.44,2,0.5,-232.72,96.02,Net Banking
ORD-000294,2022-10-13,CUST-0100,Jessica Harris,Corporate,South,North Carolina,PROD-0126,Office Supplies,Fasteners,Eco Scissors 329,57.35,6,0.4,-12.94,258.77,UPI
