Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode,Year,Month,Month_Name,Quarter,Week_of_Year,Day_of_Week,Profit_Margin_%,Revenue_after_Ship,Is_Profitable,Discount_Bucket
ORD-000108,2023-06-19,CUST-0328,Richard Anderson,Corporate,North,Minnesota,PROD-0127,Technology,Accessories,Smart Monitor 377,18426.06,9,0.2,-950.34,358.61,Cash,2023,6,Jun,2,25,Monday,-5.16,18067.45,0,Medium (16–35%)
ORD-000109,2021-03-15,CUST-0315,Jessica Smith,Home Office,West,Oregon,PROD-0044,Furniture,Tables,Basic Shelf 287,1253.61,2,0.2,155.32,39.19,Net Banking,2021,3,Mar,1,11,Monday,12.39,1214.42,1,Medium (16–35%)
ORD-000110,2022-02-15,CUST-0208,Susan Jones,Corporate,East,Connecticut,PROD-0151,Technology,Accessories,Ultra Laptop 464,3558.29,2,0.2,383.73,58.56,UPI,2022,2,Feb,1,7,Tuesday,10.78,3499.73,1,Medium (16–35%)
ORD-000111,2022-04-09,CUST-0178,David White,Corporate,South,Virginia,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,1862.94,10,0.0,239.08,221.35,Card,2022,4,Apr,2,14,Saturday,12.83,1641.59,1,No Discount
ORD-000112,2023-10-28,CUST-0287,Robert Anderson,Corporate,East,New Jersey,PROD-0019,Technology,Phones,Ultra Laptop 773,11374.78,5,0.2,1117.66,242.02,Net Banking,2023,10,Oct,4,43,Saturday,9.83,11132.76,1,Medium (16–35%)
ORD-000113,2022-11-27,CUST-0395,Sarah Davis,Home Office,South,Virginia,PROD-0063,Furniture,Chairs,Smart Lamp 645,19263.54,10,0.0,3748.51,151.18,Net Banking,2022,11,Nov,4,47,Sunday,19.46,19112.36,1,No Discount
ORD-000114,2022-04-16,CUST-0325,Richard Martin,Consumer,South,Georgia,PROD-0057,Furniture,Furnishings,Ultra Lamp 535,14582.76,9,0.0,3795.1,138.4,UPI,2022,4,Apr,2,15,Saturday,26.02,14444.36,1,No Discount
ORD-000115,2022-12-02,CUST-0048,Sarah Martin,Consumer,West,Nevada,PROD-0103,Technology,Phones,Premium Printer 469,15107.14,6,0.1,3599.95,93.88,Cash,2022,12,Dec,4,48,Friday,23.83,15013.26,1,Low (≤15%)
ORD-000116,2022-02-13,CUST-0256,Robert Johnson,Corporate,South,Georgia,PROD-0189,Office Supplies,Envelopes,Pro Marker 487,204.31,4,0.1,45.05,169.23,UPI,2022,2,Feb,1,6,Sunday,22.05,35.08,1,Low (≤15%)
ORD-000117,2021-08-07,CUST-0080,Richard Anderson,Consumer,South,Georgia,PROD-0200,Technology,Copiers,Elite Laptop 907,2252.31,8,0.0,629.01,227.59,Card,2021,8,Aug,3,31,Saturday,27.93,2024.72,1,No Discount
ORD-000118,2023-01-31,CUST-0435,Richard Harris,Consumer,North,Ohio,PROD-0124,Furniture,Tables,Elite Chair 472,10234.15,10,0.2,381.14,492.67,UPI,2023,1,Jan,1,5,Tuesday,3.72,9741.48,1,Medium (16–35%)
ORD-000119,2021-09-20,CUST-0204,Richard Moore,Home Office,South,Texas,PROD-0057,Furniture,Furnishings,Ultra Lamp 535,1825.93,9,0.0,366.54,193.54,Cash,2021,9,Sep,3,38,Monday,20.07,1632.39,1,No Discount
ORD-000120,2023-11-28,CUST-0235,Mary Taylor,Home Office,West,Arizona,PROD-0031,Technology,Phones,Pro Camera 858,4999.61,4,0.4,-478.45,73.18,UPI,2023,11,Nov,4,48,Tuesday,-9.57,4926.43,0,High (>35%)
ORD-000121,2022-06-23,CUST-0096,Michael Jackson,Corporate,North,Wisconsin,PROD-0141,Office Supplies,Labels,Basic Tape 617,747.31,6,0.0,149.19,77.37,UPI,2022,6,Jun,2,25,Thursday,19.96,669.94,1,No Discount
ORD-000122,2022-07-27,CUST-0187,William Brown,Consumer,West,Arizona,PROD-0103,Technology,Phones,Premium Printer 469,6942.63,4,0.0,1848.44,163.17,Net Banking,2022,7,Jul,3,30,Wednesday,26.62,6779.46,1,No Discount
ORD-000123,2022-02-06,CUST-0439,Richard Wilson,Corporate,North,Wisconsin,PROD-0098,Office Supplies,Envelopes,Classic Tape 897,34.16,1,0.0,6.03,9.32,UPI,2022,2,Feb,1,5,Sunday,17.65,24.84,1,No Discount
ORD-000124,2022-09-07,CUST-0403,Mary Wilson,Consumer,West,Washington,PROD-0125,Technology,Accessories,Premium Phone 666,5165.16,2,0.0,351.29,82.5,Net Banking,2022,9,Sep,3,36,Wednesday,6.8,5082.66,1,No Discount
ORD-000125,2021-07-17,CUST-0430,Mary Harris,Home Office,North,Minnesota,PROD-0162,Technology,Copiers,Premium Monitor 491,7468.1,9,0.2,-50.47,201.17,UPI,2021,7,Jul,3,28,Saturday,-0.68,7266.93,0,Medium (16–35%)
ORD-000126,2022-02-12,CUST-0445,William Anderson,Consumer,South,Florida,PROD-0174,Office Supplies,Paper,Premium Stapler 882,384.98,5,0.3,-35.6,134.95,Net Banking,2022,2,Feb,1,6,Saturday,-9.25,250.03,0,Medium (16–35%)
ORD-000127,2023-02-20,CUST-0456,Michael Anderson,Consumer,West,Nevada,PROD-0021,Office Supplies,Fasteners,Eco Scissors 870,402.23,3,0.3,-25.52,95.34,Net Banking,2023,2,Feb,1,8,Monday,-6.34,306.89,0,Medium (16–35%)
ORD-000128,2021-06-12,CUST-0435,Richard Harris,Consumer,North,Ohio,PROD-0019,Technology,Phones,Ultra Laptop 773,2892.97,5,0.2,207.18,107.93,Net Banking,2021,6,Jun,2,23,Saturday,7.16,2785.04,1,Medium (16–35%)
ORD-000129,2023-12-03,CUST-0400,Robert Thomas,Corporate,East,New Jersey,PROD-0093,Office Supplies,Paper,Smart Folder 839,40.86,1,0.0,10.96,34.12,Card,2023,12,Dec,4,48,Sunday,26.82,6.74,1,No Discount
ORD-000130,2023-03-25,CUST-0108,Richard Martin,Home Office,East,Connecticut,PROD-0043,Office Supplies,Labels,Pro Scissors 420,1587.1,9,0.0,91.91,194.94,Card,2023,3,Mar,1,12,Saturday,5.79,1392.16,1,No Discount
ORD-000131,2021-11-15,CUST-0054,Robert Williams,Consumer,East,Pennsylvania,PROD-0068,Furniture,Furnishings,Pro Cabinet 691,936.69,4,0.1,179.17,95.31,Cash,2021,11,Nov,4,46,Monday,19.13,841.38,1,Low (≤15%)
ORD-000132,2021-12-16,CUST-0068,Jennifer Harris,Corporate,West,Oregon,PROD-0135,Furniture,Furnishings,Ultra Chair 654,462.86,6,0.5,-97.13,263.59,UPI,2021,12,Dec,4,50,Thursday,-20.98,199.27,0,High (>35%)
ORD-000133,2021-10-04,CUST-0281,Richard Harris,Home Office,East,Connecticut,PROD-0114,Office Supplies,Envelopes,Classic Pen Set 782,197.61,10,0.5,-31.75,328.85,Net Banking,2021,10,Oct,4,40,Monday,-16.07,-131.24,0,High (>35%)
ORD-000134,2023-12-30,CUST-0269,Joseph Thomas,Consumer,South,Florida,PROD-0164,Furniture,Bookcases,Elite Shelf 252,688.36,2,0.5,-177.35,44.75,Cash,2023,12,Dec,4,52,Saturday,-25.76,643.61,0,High (>35%)
ORD-000135,2021-01-01,CUST-0156,Sarah Taylor,Consumer,North,Minnesota,PROD-0003,Furniture,Bookcases,Ultra Shelf 838,2735.75,5,0.5,-518.34,176.63,Net Banking,2021,1,Jan,1,53,Friday,-18.95,2559.12,0,High (>35%)
ORD-000136,2023-09-05,CUST-0485,Linda Jackson,Consumer,South,Florida,PROD-0194,Office Supplies,Labels,Smart Notebook 427,1445.43,10,0.1,302.14,287.66,Cash,2023,9,Sep,3,36,Tuesday,20.9,1157.77,1,Low (≤15%)
ORD-000137,2023-06-15,CUST-0211,Barbara Anderson,Consumer,South,North Carolina,PROD-0144,Technology,Copiers,Smart Camera 425,2232.91,7,0.4,-455.12,47.06,Cash,2023,6,Jun,2,24,Thursday,-20.38,2185.85,0,High (>35%)
ORD-000138,2022-07-11,CUST-0265,Susan Williams,Home Office,West,Arizona,PROD-0196,Furniture,Bookcases,Ultra Desk 809,4037.58,7,0.1,912.67,81.01,UPI,2022,7,Jul,3,28,Monday,22.6,3956.57,1,Low (≤15%)
ORD-000139,2023-07-22,CUST-0057,Michael Anderson,Home Office,South,Georgia,PROD-0164,Furniture,Bookcases,Elite Shelf 252,3566.32,4,0.3,-656.85,21.33,Card,2023,7,Jul,3,29,Saturday,-18.42,3544.99,0,Medium (16–35%)
ORD-000140,2022-08-01,CUST-0096,Michael Jackson,Corporate,North,Wisconsin,PROD-0027,Technology,Machines,Ultra Monitor 633,8639.31,4,0.0,822.51,104.79,UPI,2022,8,Aug,3,31,Monday,9.52,8534.52,1,No Discount
ORD-000141,2023-10-18,CUST-0216,James Anderson,Consumer,West,Nevada,PROD-0080,Furniture,Furnishings,Premium Cabinet 538,11976.78,6,0.0,3629.73,286.36,Card,2023,10,Oct,4,42,Wednesday,30.31,11690.42,1,No Discount
ORD-000142,2023-03-15,CUST-0137,Linda Jackson,Consumer,East,New Jersey,PROD-0199,Technology,Accessories,Elite Monitor 487,2208.82,5,0.4,-92.79,43.66,Cash,2023,3,Mar,1,11,Wednesday,-4.2,2165.16,0,High (>35%)
ORD-000143,2023-06-27,CUST-0198,Joseph Moore,Corporate,West,Washington,PROD-0198,Furniture,Chairs,Elite Cabinet 850,1025.29,2,0.1,114.68,70.06,UPI,2023,6,Jun,2,26,Tuesday,11.19,955.23,1,Low (≤15%)
ORD-000144,2021-11-21,CUST-0480,Robert Martin,Home Office,East,Pennsylvania,PROD-0083,Furniture,Bookcases,Pro Sofa 153,11658.71,9,0.0,1468.93,297.09,Cash,2021,11,Nov,4,46,Sunday,12.6,11361.62,1,No Discount
ORD-000145,2022-03-23,CUST-0185,William Martin,Consumer,North,Illinois,PROD-0014,Office Supplies,Labels,Eco Marker 789,89.66,1,0.0,25.85,30.48,Net Banking,2022,3,Mar,1,12,Wednesday,28.83,59.18,1,No Discount
ORD-000146,2021-01-19,CUST-0405,John Smith,Corporate,North,Illinois,PROD-0063,Furniture,Chairs,Smart Lamp 645,19407.86,10,0.0,3132.81,72.06,Cash,2021,1,Jan,1,3,Tuesday,16.14,19335.8,1,No Discount
ORD-000147,2022-11-25,CUST-0256,Robert Johnson,Corporate,South,Georgia,PROD-0024,Technology,Copiers,Pro Monitor 453,2093.75,1,0.3,7.06,35.96,Card,2022,11,Nov,4,47,Friday,0.34,2057.79,1,Medium (16–35%)
ORD-000148,2022-04-22,CUST-0065,Michael Moore,Corporate,West,Oregon,PROD-0125,Technology,Accessories,Premium Phone 666,5091.4,6,0.5,-662.1,24.02,Net Banking,2022,4,Apr,2,16,Friday,-13.0,5067.38,0,High (>35%)
ORD-000149,2021-10-03,CUST-0184,Linda Jackson,Corporate,South,Florida,PROD-0186,Technology,Machines,Pro Phone 849,1198.74,9,0.2,63.32,234.31,Cash,2021,10,Oct,4,39,Sunday,5.28,964.43,1,Medium (16–35%)
ORD-000150,2022-10-25,CUST-0279,Joseph Harris,Corporate,East,New Jersey,PROD-0090,Furniture,Chairs,Smart Chair 476,13424.08,9,0.0,948.59,92.58,UPI,2022,10,Oct,4,43,Tuesday,7.07,13331.5,1,No Discount
ORD-000151,2023-01-22,CUST-0420,Mary Brown,Home Office,South,Florida,PROD-0068,Furniture,Furnishings,Pro Cabinet 691,2888.25,3,0.0,681.4,60.33,Cash,2023,1,Jan,1,3,Sunday,23.59,2827.92,1,No Discount
ORD-000152,2021-05-10,CUST-0165,Sarah Harris,Home Office,East,Pennsylvania,PROD-0185,Office Supplies,Art,Basic Tape 444,362.52,9,0.5,-43.6,92.2,UPI,2021,5,May,2,19,Monday,-12.03,270.32,0,High (>35%)
ORD-000153,2022-10-22,CUST-0166,Jessica Martin,Corporate,West,Arizona,PROD-0105,Office Supplies,Fasteners,Elite Notebook 888,54.01,3,0.0,16.85,37.49,Net Banking,2022,10,Oct,4,42,Saturday,31.2,16.52,1,No Discount
ORD-000154,2021-03-07,CUST-0099,Joseph Jones,Consumer,West,California,PROD-0026,Furniture,Chairs,Pro Stool 456,8531.45,9,0.2,-812.83,120.37,Card,2021,3,Mar,1,9,Sunday,-9.53,8411.08,0,Medium (16–35%)
ORD-000155,2023-10-04,CUST-0007,Robert Jackson,Consumer,South,Texas,PROD-0054,Furniture,Bookcases,Classic Desk 272,1304.78,1,0.3,-29.48,47.1,Net Banking,2023,10,Oct,4,40,Wednesday,-2.26,1257.68,0,Medium (16–35%)
ORD-000156,2021-04-30,CUST-0421,Richard Taylor,Corporate,South,Florida,PROD-0095,Furniture,Chairs,Pro Chair 870,2663.87,2,0.2,-230.74,26.29,Card,2021,4,Apr,2,17,Friday,-8.66,2637.58,0,Medium (16–35%)
ORD-000157,2022-04-19,CUST-0052,Mary Anderson,Consumer,East,Connecticut,PROD-0186,Technology,Machines,Pro Phone 849,2435.63,4,0.0,529.82,116.93,Card,2022,4,Apr,2,16,Tuesday,21.75,2318.7,1,No Discount
ORD-000158,2023-01-04,CUST-0393,Richard Anderson,Home Office,South,North Carolina,PROD-0164,Furniture,Bookcases,Elite Shelf 252,2763.07,2,0.0,795.04,57.7,UPI,2023,1,Jan,1,1,Wednesday,28.77,2705.37,1,No Discount
ORD-000159,2023-12-30,CUST-0337,Linda Thomas,Consumer,West,California,PROD-0041,Technology,Phones,Smart Tablet 965,5698.92,6,0.3,361.63,134.28,Net Banking,2023,12,Dec,4,52,Saturday,6.35,5564.64,1,Medium (16–35%)
ORD-000160,2022-10-25,CUST-0423,John Harris,Consumer,West,Nevada,PROD-0186,Technology,Machines,Pro Phone 849,12321.19,9,0.2,-24.61,218.37,Net Banking,2022,10,Oct,4,43,Tuesday,-0.2,12102.82,0,Medium (16–35%)
ORD-000161,2021-03-12,CUST-0001,David Wilson,Home Office,East,New York,PROD-0186,Technology,Machines,Pro Phone 849,9037.5,5,0.0,1266.16,67.14,UPI,2021,3,Mar,1,10,Friday,14.01,8970.36,1,No Discount
ORD-000162,2022-07-20,CUST-0012,Richard Moore,Consumer,West,California,PROD-0198,Furniture,Chairs,Elite Cabinet 850,18463.13,10,0.0,1445.41,246.37,Cash,2022,7,Jul,3,29,Wednesday,7.83,18216.76,1,No Discount
ORD-000163,2023-01-22,CUST-0071,John Johnson,Home Office,West,Nevada,PROD-0068,Furniture,Furnishings,Pro Cabinet 691,8951.44,5,0.0,1979.58,148.73,Cash,2023,1,Jan,1,3,Sunday,22.11,8802.71,1,No Discount
ORD-000164,2022-10-27,CUST-0376,Susan Johnson,Corporate,South,North Carolina,PROD-0020,Office Supplies,Binders,Premium Notebook 676,1660.13,10,0.0,379.45,171.18,Net Banking,2022,10,Oct,4,43,Thursday,22.86,1488.95,1,No Discount
ORD-000165,2021-04-25,CUST-0041,Michael Brown,Consumer,North,Minnesota,PROD-0200,Technology,Copiers,Elite Laptop 907,4353.09,7,0.4,39.5,60.66,Cash,2021,4,Apr,2,16,Sunday,0.91,4292.43,1,High (>35%)
ORD-000166,2021-01-24,CUST-0383,John Anderson,Home Office,North,Michigan,PROD-0168,Office Supplies,Paper,Premium Scissors 491,139.99,9,0.0,20.41,265.96,UPI,2021,1,Jan,1,3,Sunday,14.58,-125.97,1,No Discount
ORD-000167,2022-03-29,CUST-0258,Sarah Harris,Corporate,North,Minnesota,PROD-0179,Technology,Phones,Premium Laptop 338,16297.79,8,0.0,1900.74,132.96,Net Banking,2022,3,Mar,1,13,Tuesday,11.66,16164.83,1,No Discount
ORD-000168,2022-11-20,CUST-0076,Jennifer Brown,Home Office,West,Oregon,PROD-0034,Technology,Accessories,Eco Phone 505,9720.2,7,0.2,-821.13,186.1,Cash,2022,11,Nov,4,46,Sunday,-8.45,9534.1,0,Medium (16–35%)
ORD-000169,2023-09-12,CUST-0391,Jessica Davis,Corporate,North,Michigan,PROD-0035,Furniture,Tables,Eco Cabinet 498,4185.59,4,0.1,50.09,62.06,Net Banking,2023,9,Sep,3,37,Tuesday,1.2,4123.53,1,Low (≤15%)
ORD-000170,2021-07-03,CUST-0166,Jessica Martin,Corporate,West,Arizona,PROD-0176,Furniture,Bookcases,Smart Stool 705,878.66,4,0.3,-76.13,135.22,UPI,2021,7,Jul,3,26,Saturday,-8.66,743.44,0,Medium (16–35%)
ORD-000171,2023-06-25,CUST-0087,Barbara White,Home Office,South,Virginia,PROD-0090,Furniture,Chairs,Smart Chair 476,4622.57,4,0.1,811.76,41.33,Card,2023,6,Jun,2,25,Sunday,17.56,4581.24,1,Low (≤15%)
ORD-000172,2021-04-22,CUST-0058,John Taylor,Consumer,South,North Carolina,PROD-0190,Technology,Machines,Pro Phone 846,9409.79,5,0.0,1439.52,204.01,UPI,2021,4,Apr,2,16,Thursday,15.3,9205.78,1,No Discount
ORD-000173,2021-02-16,CUST-0231,James Thomas,Consumer,East,Pennsylvania,PROD-0121,Technology,Machines,Elite Laptop 979,16077.88,9,0.2,878.5,290.55,Cash,2021,2,Feb,1,7,Tuesday,5.46,15787.33,1,Medium (16–35%)
ORD-000174,2021-02-07,CUST-0356,Barbara Williams,Corporate,West,Oregon,PROD-0179,Technology,Phones,Premium Laptop 338,13614.09,5,0.0,926.21,62.16,UPI,2021,2,Feb,1,5,Sunday,6.8,13551.93,1,No Discount
ORD-000175,2021-01-18,CUST-0028,Susan Miller,Home Office,West,Washington,PROD-0120,Office Supplies,Labels,Basic Stapler 608,805.69,6,0.0,44.9,262.61,Net Banking,2021,1,Jan,1,3,Monday,5.57,543.08,1,No Discount
ORD-000176,2023-11-08,CUST-0119,Linda Davis,Home Office,East,New York,PROD-0098,Office Supplies,Envelopes,Classic Tape 897,665.14,10,0.0,70.46,265.31,Net Banking,2023,11,Nov,4,45,Wednesday,10.59,399.83,1,No Discount
ORD-000177,2021-02-14,CUST-0288,David Jones,Consumer,North,Ohio,PROD-0183,Furniture,Tables,Pro Lamp 892,842.54,8,0.4,-39.33,30.91,UPI,2021,2,Feb,1,6,Sunday,-4.67,811.63,0,High (>35%)
ORD-000178,2022-09-12,CUST-0182,Sarah Jones,Corporate,South,Virginia,PROD-0161,Furniture,Furnishings,Pro Chair 687,439.03,1,0.2,67.44,44.85,Card,2022,9,Sep,3,37,Monday,15.36,394.18,1,Medium (16–35%)
ORD-000179,2022-07-28,CUST-0484,John Jackson,Corporate,East,Pennsylvania,PROD-0143,Office Supplies,Paper,Classic Notebook 367,244.82,3,0.0,65.85,82.42,Cash,2022,7,Jul,3,30,Thursday,26.9,162.4,1,No Discount
ORD-000180,2021-11-09,CUST-0214,Patricia Harris,Corporate,East,New Jersey,PROD-0062,Office Supplies,Paper,Ultra Marker 933,984.38,8,0.0,110.28,76.1,Cash,2021,11,Nov,4,45,Tuesday,11.2,908.28,1,No Discount
ORD-000181,2022-09-25,CUST-0442,Patricia Johnson,Consumer,West,California,PROD-0036,Furniture,Tables,Classic Desk 870,9857.48,7,0.0,2433.51,206.83,Cash,2022,9,Sep,3,38,Sunday,24.69,9650.65,1,No Discount
ORD-000182,2023-12-28,CUST-0163,David Smith,Corporate,South,Virginia,PROD-0018,Technology,Copiers,Premium Printer 909,1197.73,3,0.0,334.92,133.1,Net Banking,2023,12,Dec,4,52,Thursday,27.96,1064.63,1,No Discount
ORD-000183,2022-09-14,CUST-0493,Robert Smith,Corporate,South,Texas,PROD-0106,Furniture,Chairs,Basic Lamp 114,4708.54,5,0.0,1335.97,40.09,Cash,2022,9,Sep,3,37,Wednesday,28.37,4668.45,1,No Discount
ORD-000184,2022-07-01,CUST-0014,Jennifer Wilson,Consumer,South,Texas,PROD-0196,Furniture,Bookcases,Ultra Desk 809,5002.59,4,0.0,789.3,141.37,Net Banking,2022,7,Jul,3,26,Friday,15.78,4861.22,1,No Discount
ORD-000185,2023-08-19,CUST-0069,James Brown,Home Office,North,Wisconsin,PROD-0129,Furniture,Chairs,Basic Cabinet 998,5811.35,8,0.5,-1794.23,96.67,Card,2023,8,Aug,3,33,Saturday,-30.87,5714.68,0,High (>35%)
ORD-000186,2021-01-31,CUST-0210,Susan Moore,Consumer,West,Arizona,PROD-0196,Furniture,Bookcases,Ultra Desk 809,6689.98,4,0.1,-67.96,186.3,Net Banking,2021,1,Jan,1,4,Sunday,-1.02,6503.68,0,Low (≤15%)
ORD-000187,2023-10-01,CUST-0444,Michael Johnson,Corporate,West,Arizona,PROD-0158,Office Supplies,Binders,Basic Marker 122,747.93,7,0.4,-27.77,221.01,Net Banking,2023,10,Oct,4,39,Sunday,-3.71,526.92,0,High (>35%)
ORD-000188,2023-03-19,CUST-0369,Richard White,Consumer,East,New Jersey,PROD-0081,Furniture,Tables,Classic Sofa 262,11356.73,9,0.0,2341.7,218.03,Card,2023,3,Mar,1,11,Sunday,20.62,11138.7,1,No Discount
ORD-000189,2023-11-29,CUST-0450,Sarah Wilson,Corporate,North,Michigan,PROD-0063,Furniture,Chairs,Smart Lamp 645,7853.66,7,0.0,839.99,165.61,UPI,2023,11,Nov,4,48,Wednesday,10.7,7688.05,1,No Discount
ORD-000190,2023-08-03,CUST-0397,Sarah Anderson,Corporate,South,Florida,PROD-0074,Office Supplies,Fasteners,Basic Stapler 914,1657.9,9,0.0,313.47,300.3,Card,2023,8,Aug,3,31,Thursday,18.91,1357.6,1,No Discount
ORD-000191,2021-08-20,CUST-0370,William Davis,Consumer,West,Oregon,PROD-0129,Furniture,Chairs,Basic Cabinet 998,3974.09,9,0.0,667.33,163.82,Card,2021,8,Aug,3,33,Friday,16.79,3810.27,1,No Discount
ORD-000192,2022-02-18,CUST-0092,Sarah Miller,Home Office,West,Arizona,PROD-0117,Technology,Machines,Classic Printer 270,948.09,3,0.0,73.34,108.58,UPI,2022,2,Feb,1,7,Friday,7.74,839.51,1,No Discount
ORD-000193,2023-02-26,CUST-0044,Linda Davis,Home Office,South,Texas,PROD-0135,Furniture,Furnishings,Ultra Chair 654,2665.91,3,0.4,-279.64,15.19,Cash,2023,2,Feb,1,8,Sunday,-10.49,2650.72,0,High (>35%)
ORD-000194,2021-11-04,CUST-0468,Mary Johnson,Home Office,North,Michigan,PROD-0086,Furniture,Furnishings,Pro Chair 707,244.82,1,0.4,-43.48,37.32,Net Banking,2021,11,Nov,4,44,Thursday,-17.76,207.5,0,High (>35%)
ORD-000195,2022-01-06,CUST-0148,David Martin,Corporate,West,California,PROD-0161,Furniture,Furnishings,Pro Chair 687,2586.82,10,0.2,-275.08,263.88,Net Banking,2022,1,Jan,1,1,Thursday,-10.63,2322.94,0,Medium (16–35%)
ORD-000196,2023-10-08,CUST-0279,Joseph Harris,Corporate,East,New Jersey,PROD-0002,Technology,Copiers,Elite Tablet 901,6255.0,7,0.5,-2040.25,218.43,Cash,2023,10,Oct,4,40,Sunday,-32.62,6036.57,0,High (>35%)
ORD-000197,2022-07-24,CUST-0452,John Jackson,Home Office,North,Minnesota,PROD-0141,Office Supplies,Labels,Basic Tape 617,165.92,1,0.0,15.68,33.7,Card,2022,7,Jul,3,29,Sunday,9.45,132.22,1,No Discount
ORD-000198,2022-09-04,CUST-0075,William White,Corporate,East,Pennsylvania,PROD-0009,Technology,Machines,Elite Tablet 689,926.17,3,0.0,233.05,95.16,Cash,2022,9,Sep,3,35,Sunday,25.16,831.01,1,No Discount
ORD-000199,2023-01-08,CUST-0495,Jessica Harris,Consumer,East,Pennsylvania,PROD-0117,Technology,Machines,Classic Printer 270,1169.0,6,0.4,-27.96,231.88,Card,2023,1,Jan,1,1,Sunday,-2.39,937.12,0,High (>35%)
ORD-000200,2021-10-03,CUST-0150,John Taylor,Home Office,East,Pennsylvania,PROD-0121,Technology,Machines,Elite Laptop 979,16287.1,7,0.1,2911.3,222.37,Card,2021,10,Oct,4,39,Sunday,17.87,16064.73,1,Low (≤15%)
ORD-000201,2023-12-20,CUST-0293,Michael Anderson,Corporate,South,Florida,PROD-0187,Technology,Copiers,Smart Camera 278,4430.42,5,0.4,-386.98,89.37,UPI,2023,12,Dec,4,51,Wednesday,-8.73,4341.05,0,High (>35%)
ORD-000202,2023-10-14,CUST-0475,Michael Moore,Home Office,West,Washington,PROD-0034,Technology,Accessories,Eco Phone 505,5167.75,3,0.1,943.51,147.08,Card,2023,10,Oct,4,41,Saturday,18.26,5020.67,1,Low (≤15%)
ORD-000203,2023-08-11,CUST-0061,Linda Thomas,Consumer,South,Texas,PROD-0007,Technology,Copiers,Pro Speaker 407,2387.29,10,0.4,-348.04,186.88,Cash,2023,8,Aug,3,32,Friday,-14.58,2200.41,0,High (>35%)
ORD-000204,2022-02-17,CUST-0006,David Jones,Consumer,North,Ohio,PROD-0164,Furniture,Bookcases,Elite Shelf 252,4938.61,5,0.3,198.09,41.75,UPI,2022,2,Feb,1,7,Thursday,4.01,4896.86,1,Medium (16–35%)
ORD-000205,2021-03-01,CUST-0175,Linda Miller,Consumer,East,Connecticut,PROD-0102,Furniture,Furnishings,Basic Cabinet 346,6723.53,8,0.5,-745.13,266.77,Net Banking,2021,3,Mar,1,9,Monday,-11.08,6456.76,0,High (>35%)
ORD-000206,2023-08-02,CUST-0080,Richard Anderson,Consumer,South,Georgia,PROD-0161,Furniture,Furnishings,Pro Chair 687,12564.38,7,0.0,3775.99,119.48,UPI,2023,8,Aug,3,31,Wednesday,30.05,12444.9,1,No Discount
ORD-000207,2021-02-08,CUST-0285,Joseph Miller,Consumer,West,Nevada,PROD-0138,Furniture,Tables,Elite Cabinet 161,2974.19,6,0.0,1013.85,97.09,Card,2021,2,Feb,1,6,Monday,34.09,2877.1,1,No Discount
ORD-000208,2023-12-31,CUST-0174,Joseph Martin,Home Office,West,Oregon,PROD-0097,Furniture,Tables,Basic Shelf 354,17005.71,10,0.0,5261.19,383.22,UPI,2023,12,Dec,4,52,Sunday,30.94,16622.49,1,No Discount
ORD-000209,2022-07-11,CUST-0364,Joseph White,Home Office,East,Pennsylvania,PROD-0009,Technology,Machines,Elite Tablet 689,9704.39,8,0.2,-438.23,137.67,Card,2022,7,Jul,3,28,Monday,-4.52,9566.72,0,Medium (16–35%)
ORD-000210,2022-02-18,CUST-0192,Barbara Wilson,Home Office,East,Pennsylvania,PROD-0010,Furniture,Bookcases,Classic Cabinet 936,14682.98,8,0.0,1572.01,371.29,UPI,2022,2,Feb,1,7,Friday,10.71,14311.69,1,No Discount
ORD-000211,2021-10-21,CUST-0398,David Taylor,Corporate,South,Virginia,PROD-0084,Technology,Machines,Ultra Camera 539,3058.58,9,0.0,341.2,42.46,Net Banking,2021,10,Oct,4,42,Thursday,11.16,3016.12,1,No Discount
ORD-000212,2021-08-26,CUST-0366,Richard Jones,Corporate,South,Georgia,PROD-0134,Office Supplies,Storage,Ultra Marker 254,1389.75,10,0.0,208.44,447.92,Card,2021,8,Aug,3,34,Thursday,15.0,941.83,1,No Discount
ORD-000213,2022-10-02,CUST-0267,Jessica Jackson,Consumer,South,Virginia,PROD-0197,Furniture,Bookcases,Basic Shelf 837,399.59,4,0.3,-51.88,65.87,UPI,2022,10,Oct,4,39,Sunday,-12.98,333.72,0,Medium (16–35%)
ORD-000214,2021-08-29,CUST-0396,Barbara Wilson,Consumer,South,Virginia,PROD-0113,Furniture,Chairs,Basic Cabinet 564,6180.43,10,0.0,692.04,194.65,UPI,2021,8,Aug,3,34,Sunday,11.2,5985.78,1,No Discount
ORD-000215,2022-08-04,CUST-0139,William Thomas,Home Office,South,North Carolina,PROD-0037,Office Supplies,Storage,Basic Marker 691,197.16,6,0.5,-66.01,26.18,Card,2022,8,Aug,3,31,Thursday,-33.48,170.98,0,High (>35%)
ORD-000216,2021-04-21,CUST-0055,Patricia Wilson,Home Office,West,Nevada,PROD-0099,Office Supplies,Labels,Classic Marker 310,712.06,10,0.5,-117.56,176.85,Cash,2021,4,Apr,2,16,Wednesday,-16.51,535.21,0,High (>35%)
